1	1138_bus	1138	1138	4054	8	2.5088003e-02	3.311224
1	1138_bus	1138	1138	4054	16	2.6521599e-02	6.264479
1	1138_bus	1138	1138	4054	32	2.5446404e-02	13.058350
1	1138_bus	1138	1138	4054	64	2.6367998e-02	25.203886
1	1138_bus	1138	1138	4054	128	2.6470399e-02	50.212769
1	1138_bus	1138	1138	4054	256	3.1539205e-02	84.285706
1	1138_bus	1138	1138	4054	512	3.7171207e-02	143.030273
2	494_bus	494	494	1666	8	2.2527998e-02	1.534091
2	494_bus	494	494	1666	16	2.3091199e-02	2.993348
2	494_bus	494	494	1666	32	2.2067200e-02	6.264501
2	494_bus	494	494	1666	64	2.4064001e-02	11.489362
2	494_bus	494	494	1666	128	2.2374403e-02	24.713957
2	494_bus	494	494	1666	256	2.3193600e-02	47.682121
2	494_bus	494	494	1666	512	2.5651192e-02	86.227570
3	662_bus	662	662	2474	8	2.6009599e-02	1.929134
3	662_bus	662	662	2474	16	2.9132804e-02	3.444639
3	662_bus	662	662	2474	32	2.5241598e-02	7.951319
3	662_bus	662	662	2474	64	2.6624000e-02	15.076922
3	662_bus	662	662	2474	128	2.5702398e-02	31.235062
3	662_bus	662	662	2474	256	2.9183993e-02	55.017555
3	662_bus	662	662	2474	512	3.1744003e-02	101.161285
4	685_bus	685	685	3249	8	2.4012804e-02	2.621268
4	685_bus	685	685	3249	16	2.6880000e-02	4.683334
4	685_bus	685	685	3249	32	2.5241604e-02	9.974644
4	685_bus	685	685	3249	64	2.6470399e-02	19.023211
4	685_bus	685	685	3249	128	2.6163200e-02	38.493153
4	685_bus	685	685	3249	256	2.8876796e-02	69.751778
4	685_bus	685	685	3249	512	3.2563202e-02	123.710670
6	arc130	130	130	1037	8	2.8979193e-02	0.644324
6	arc130	130	130	1037	16	3.1590398e-02	1.182131
6	arc130	130	130	1037	32	3.0310396e-02	2.464105
6	arc130	130	130	1037	64	3.1231996e-02	4.782787
6	arc130	130	130	1037	128	3.0156795e-02	9.906623
6	arc130	130	130	1037	256	3.1590406e-02	18.914097
