1	1138_bus	1138	1138	4054	8	1.2065188e-02	6.885264
1	1138_bus	1138	1138	4054	16	1.5115500e-02	10.991632
1	1138_bus	1138	1138	4054	32	1.9992725e-02	16.620445
1	1138_bus	1138	1138	4054	64	2.9465813e-02	22.554138
1	1138_bus	1138	1138	4054	128	4.8847163e-02	27.210424
1	1138_bus	1138	1138	4054	256	9.0205312e-02	29.469484
1	1138_bus	1138	1138	4054	512	1.6598641e-01	32.030380
2	494_bus	494	494	1666	8	1.0488563e-02	3.295018
2	494_bus	494	494	1666	16	1.2639038e-02	5.468771
2	494_bus	494	494	1666	32	1.5399988e-02	8.976630
2	494_bus	494	494	1666	64	1.9910500e-02	13.886141
2	494_bus	494	494	1666	128	3.1670700e-02	17.459671
2	494_bus	494	494	1666	256	5.2734763e-02	20.971365
2	494_bus	494	494	1666	512	9.5315900e-02	23.205362
3	662_bus	662	662	2474	8	1.0959050e-02	4.578499
3	662_bus	662	662	2474	16	1.1962713e-02	8.388733
3	662_bus	662	662	2474	32	1.5286262e-02	13.129698
3	662_bus	662	662	2474	64	2.1557750e-02	18.620125
3	662_bus	662	662	2474	128	3.4250112e-02	23.439806
3	662_bus	662	662	2474	256	5.9949638e-02	26.783014
3	662_bus	662	662	2474	512	1.0927523e-01	29.386936
4	685_bus	685	685	3249	8	1.1993738e-02	5.248072
4	685_bus	685	685	3249	16	1.3530900e-02	9.303741
4	685_bus	685	685	3249	32	1.6849475e-02	14.942661
4	685_bus	685	685	3249	64	2.3585388e-02	21.350168
4	685_bus	685	685	3249	128	3.6354988e-02	27.701948
4	685_bus	685	685	3249	256	6.3778625e-02	31.581240
4	685_bus	685	685	3249	512	1.1747799e-01	34.290817
6	arc130	130	130	1037	8	1.2149850e-02	1.536809
6	arc130	130	130	1037	16	1.5118725e-02	2.470050
6	arc130	130	130	1037	32	2.0449213e-02	3.652366
6	arc130	130	130	1037	64	3.1172387e-02	4.791933
6	arc130	130	130	1037	128	5.1815275e-02	5.765713
6	arc130	130	130	1037	256	9.4956088e-02	6.292424
6	arc130	130	130	1037	512	1.8033749e-01	6.626509
23	bcsstk01	48	48	400	8	1.0929463e-02	0.655842
23	bcsstk01	48	48	400	16	1.2018700e-02	1.192808
23	bcsstk01	48	48	400	32	1.3675963e-02	2.096525
23	bcsstk01	48	48	400	64	1.6881163e-02	3.396922
23	bcsstk01	48	48	400	128	2.4772675e-02	4.629617
23	bcsstk01	48	48	400	256	4.1067837e-02	5.585295
23	bcsstk01	48	48	400	512	7.5260262e-02	6.095541
24	bcsstk02	66	66	4356	8	1.3746788e-02	5.146802
24	bcsstk02	66	66	4356	16	1.6751675e-02	8.447155
24	bcsstk02	66	66	4356	32	2.4739763e-02	11.439399
24	bcsstk02	66	66	4356	64	4.1328788e-02	13.695441
24	bcsstk02	66	66	4356	128	7.7537125e-02	14.599871
24	bcsstk02	66	66	4356	256	1.4094664e-01	16.063271
24	bcsstk02	66	66	4356	512	2.6150706e-01	17.315510
25	bcsstk03	112	112	640	8	1.0569088e-02	1.138414
25	bcsstk03	112	112	640	16	1.0447563e-02	2.303312
25	bcsstk03	112	112	640	32	1.2109113e-02	3.974527
25	bcsstk03	112	112	640	64	1.5624562e-02	6.160556
25	bcsstk03	112	112	640	128	3.9694225e-02	4.849874
25	bcsstk03	112	112	640	256	3.1102225e-02	12.379307
25	bcsstk03	112	112	640	512	5.2840625e-02	14.573030
26	bcsstk04	132	132	3648	8	1.2103163e-02	4.997041
26	bcsstk04	132	132	3648	16	1.5200113e-02	7.957836
26	bcsstk04	132	132	3648	32	2.1709400e-02	11.143559
26	bcsstk04	132	132	3648	64	3.2661888e-02	14.813596
26	bcsstk04	132	132	3648	128	5.7533075e-02	16.819542
26	bcsstk04	132	132	3648	256	1.0661917e-01	18.152082
26	bcsstk04	132	132	3648	512	1.9935009e-01	19.416697
27	bcsstk05	153	153	2423	8	2.4104063e-02	1.709919
27	bcsstk05	153	153	2423	16	1.4611250e-02	5.641680
27	bcsstk05	153	153	2423	32	1.7132863e-02	9.622677
27	bcsstk05	153	153	2423	64	2.5905138e-02	12.728286
27	bcsstk05	153	153	2423	128	4.0437025e-02	16.308222
27	bcsstk05	153	153	2423	256	7.1396150e-02	18.473152
27	bcsstk05	153	153	2423	512	1.2999299e-01	20.292048
28	bcsstk06	420	420	7860	8	1.2111188e-02	10.938646
